SOAL,IMG BG SOAL,CLUE
PENULIS SKENARIO MENULIS CERITA DRAMA SELAMA ENAM BULAN TANPA JEDA,bgs_sk_1.jpg,CLUE
SINEAS INDONESIA MENGANGKAT KISAH PERJUANGAN RAKYAT MELALUI FILM SEJARAH NESIONAL,bgs_sk_2.jpg,CLUE
KRITIKUS FILM MEMBERIKAN ULASAN POSITIF MENDALAM TERHADAP FILM HOROR TERBARU,bgs_sk_3.jpg,CLUE
STUDIO BESAR MEMPRODUKSI FILM ANIMASI UNTUK ANAK PADA LIBURAN SEKOLAH,bgs_sk_4.jpg,CLUE
PENONTON BIOSKOP MENIKMATI FILM PETUALANGAN SERU PADA AKHIR PEKAN KELUARGA,bgs_sk_5.jpg,CLUE
AKTOR MUDA MEMAINKAN TOKOH UTAMA PRIA DALAM FILM DRAMA KOREA,bgs_sk_1.jpg,CLUE
STEVEN SPIELBERG MENYUTRADARAI FILM AKSI BARU HOLLYWOOD PADA MUSIM PANAS,bgs_sk_2.jpg,CLUE
AKTRIS SENIOR MENERIMA PENGHARGAAN FILM TERBAIK PADA MALAM PUNCAK FESTIVAL,bgs_sk_3.jpg,CLUE
SUTRADARA LOKAL MEMBUAT FILM DOKUMENTER INSPIRATIF TENTANG SENI BUDAYA DESA,bgs_sk_4.jpg,CLUE
TIM PRODUKSI MENYIAPKAN PERALATAN SYUTING LENGKAP SELAMA SATU MINGGU PENUH,bgs_sk_5.jpg,CLUE
