SOAL,IMG BG SOAL,CLUE
RUDI MEMAKAN SINGKONG REBUS MANIS PADA SORE HARI SAAT HUJAN,bgs_sk_1.jpg,CLUE
PEKERJA PABRIK MENGOLAH TEPUNG SINGKONG MURNI SELAMA DELAPAN JAM KERJA,bgs_sk_2.jpg,CLUE
PETANI MUDA MEMANEN SINGKONG BERUKURAN BESAR SAAT MUSIM PANEN RAYA,bgs_sk_3.jpg,CLUE
IBU MENGGORENG SINGKONG KEJU RENYAH SETIAP SORE MENJELANG WAKTU SANTAI,bgs_sk_4.jpg,CLUE
KOKI MENYAJIKAN SINGKONG BALADO PEDAS PADA ACARA PERNIKAHAN KEMARIN MALAM,bgs_sk_5.jpg,CLUE
RANGGA MEMBUAT BOLU SINGKONG MANIS SEBAGAI HIDANGAN SPESIAL AKHIR PEKAN,bgs_sk_1.jpg,CLUE
SETIADI MEMBELI SINGKONG BAKAR PEDAS HANGAT SETIAP MALAM MINGGU KELABU,bgs_sk_2.jpg,CLUE
AYAH SELALU MEMBAWAKAN SATE KAMBING FAVORITKU SAAT PULANG DARI KANTOR,bgs_sk_3.jpg,CLUE
IBU MENYAJIKAN SATE AYAM BUMBU KECAP UNTUK MAKAN MALAM KELUARGA,bgs_sk_4.jpg,CLUE
JETLI MENCOBA SATE KAMBING MADURA SELAMA LIBURAN PANJANG AKHIR PEKAN,bgs_sk_5.jpg,CLUE
