SOAL,IMG BG SOAL,CLUE
BULAN PURNAMA MENYINARI PERMUKAAN DANAU SAAT MALAM TIBA TANPA AWAN,bgs_sk_1.jpg,CLUE
RUSA MELOMPATI ALIRAN SUNGAI UNTUK MENCARI MAKANAN DI PADANG RUMPUT,bgs_sk_2.jpg,CLUE
PETIR MENYINARI LANGIT MALAM DI TENGAH BADAI YANG SANGAT HEBAT,bgs_sk_3.jpg,CLUE
DAUN KERING BERGUGURAN DI JALAN SETAPAK SAAT ANGIN BEREMBUS PERLAHAN,bgs_sk_4.jpg,CLUE
KUCING LIAR BERLARI MELEWATI JALAN DI TEPI HUTAN PAGI TADI,bgs_sk_5.jpg,CLUE
CAHAYA MATAHARI PAGI MENYINARI PADANG RUMPUT DI KAKI BUKIT HALIMUN,bgs_sk_1.jpg,CLUE
AIR TERJUN MENGGUYUR BATU BESAR DI LEMBAH SUNYI SEPANJANG HARI,bgs_sk_2.jpg,CLUE
IKAN SALMON BERENANG DI DASAR SUNGAI SAAT ARUS DATANG MENERJANG,bgs_sk_3.jpg,CLUE
PETANI MENCANGKUL TANAH SAWAH DI BAWAH TERIK MATAHARI SIANG HARI,bgs_sk_4.jpg,CLUE
AWAN PUTIH MENUTUPI PUNCAK GUNUNG PADA PAGI HARI YANG SEJUK,bgs_sk_5.jpg,CLUE
