SOAL,IMG BG SOAL,CLUE
FIAN TIDUR DI KELAS NGILER SAMPAI BANJIR SATU MEJA GURU,bgs_sk_1.jpg,CLUE
FIAN MASAK AIR SAMPAI GOSONG PANCI BOLONG DIMARAHIN EMAK TETANGGA,bgs_sk_2.jpg,CLUE
FIAN NEMBAK CEWEK PAKAI PANTUN MALAH DIKASIH UANG RECEH BANYAK,bgs_sk_3.jpg,CLUE
FIAN LIHAT HANTU POCONG TERNYATA GULING JEMURAN TETANGGA YANG JATUH,bgs_sk_4.jpg,CLUE
FIAN MAIN BOLA TENDANG GAWANG SEPATU TERBANG KENA KEPALA WASIT,bgs_sk_5.jpg,CLUE
FIAN MAKAN BAKSO PANAS LIDAH MELEPUH MINUM ES LANGSUNG BEKU,bgs_sk_1.jpg,CLUE
FIAN MANDI DI SUNGAI DICIUM BEBEK DIKIRA TEMAN LAMA HILANG,bgs_sk_2.jpg,CLUE
FIAN PAKAI KEBAYA SEPATU RODA JATUH TERGULING DI DEPAN PELAMINAN,bgs_sk_3.jpg,CLUE
FIAN BELI HP BARU DIBUKA ISINYA SABUN COLEK BEKAS CUCIAN,bgs_sk_4.jpg,CLUE
FIAN NYAPU HALAMAN KETEMU DOMPET PAS DIBUKA KELUAR KECOA TERBANG,bgs_sk_5.jpg,CLUE
FIAN BOLOS SEKOLAH MANJAT PAGAR CELANA NYANGKUT JADI BENDERA KELAS,bgs_sk_1.jpg,CLUE
FIAN DORONG MOTOR MOGOK SAMPAI RUMAH TERNYATA LUPA ISI BENSIN,bgs_sk_2.jpg,CLUE
FIAN MAIN LAYANGAN PUTUS KEJAR SAMPAI KUTUB UTARA KETEMU BERUANG,bgs_sk_3.jpg,CLUE
FIAN TIUP LILIN GIGI PALSU COPOT JATUH KE ATAS KUE,bgs_sk_4.jpg,CLUE
FIAN CUKUR ALIS KEPENDEKAN JADI MIRIP ANGRY BIRD VERSI GALAU,bgs_sk_5.jpg,CLUE
