SOAL,IMG BG SOAL,CLUE
NOPAL MALING JEMURAN MALAH BAWA DASTER NENEK TETANGGA BUAT KABUR,bgs_sk_1.jpg,CLUE
RAPID JUALAN BALON KELILING KAMPUNG KESANDUNG KUCING BALONNYA TERBANG SEMUA,bgs_sk_2.jpg,CLUE
JUMINEM MAKAN MARTABAK TELUR KEPEDESAN MALAH NYANYI DANGDUT DI TERAS,bgs_sk_3.jpg,CLUE
JUMINAH NAIK BECAK KEPALANYA NYANGKUT SPANDUK SOBEK DISKON CELANA DALAM,bgs_sk_4.jpg,CLUE
JUMALI LARI PAGI PAKAI SARUNG KAKINYA NYANGKUT PINTU PAGAR MUSHOLA,bgs_sk_5.jpg,CLUE
JUMARI GORENG TEMPE MINYAKNYA SAMPAI MUNCRAT MALAH JADI ATRAKSI SULAP,bgs_sk_1.jpg,CLUE
USEP KEPEDESAN MAKAN CABE JOGET SALSA LOMPAT KE KOLAM TETANGGA,bgs_sk_2.jpg,CLUE
ASEP LARI PAGI PAKAI DASTER KE PASAR DIKEJAR ANJING GILA,bgs_sk_3.jpg,CLUE
ACENG GODAIN BENCONG DI TERMINAL DIAJAK NIKAH LANGSUNG KABUR NGACIR,bgs_sk_4.jpg,CLUE
AWENG MAKAN KACANG REBUS GIGINYA COPOT NYANGKUT DI SENDOK BEBEK,bgs_sk_5.jpg,CLUE
