SOAL,IMG BG SOAL,CLUE
RUDI MERACIK OPOR AYAM DENGAN REMPAH PILIHAN SAAT ACARA KULINER,bgs_sk_1.jpg,CLUE
PENJUAL SATE MENYIAPKAN SATE KAMBING MUDA MENJELANG WAKTU BERBUKA PUASA,bgs_sk_2.jpg,CLUE
TEMANKU MENCICIPI SATE KAMBING PEDAS SAAT MALAM PERAYAAN TAHUN BARU,bgs_sk_3.jpg,CLUE
JONI MENGHIAS PIRING BESAR DENGAN SAYURAN SEGAR UNTUK ACARA PERNIKAHAN,bgs_sk_4.jpg,CLUE
PEDAGANG KELILING MENJUAL BATAGOR PANAS GURIH SETIAP JAM PULANG SEKOLAH,bgs_sk_5.jpg,CLUE
AYAH SELALU MEMBELI SOMAY FAVORIT KELUARGA SETIAP AKHIR PEKAN PAGI,bgs_sk_1.jpg,CLUE
MAHASISWA LAPAR MEMESAN KETOPRAK LENGKAP SAUS KACANG SAAT JAM ISTIRAHAT,bgs_sk_2.jpg,CLUE
PEDAGANG KAKI LIMA MENYIAPKAN BATAGOR SEGAR RENYAH SEPANJANG SORE HARI,bgs_sk_3.jpg,CLUE
NELAYAN TUA MENDAYUNG PERAHU KAYU KECIL SAAT PAGI HARI CERAH,bgs_sk_4.jpg,CLUE
BUDI BERMAIN LAYANGAN RAKSASA BERSAMA TEMANNYA SETIAP SORE MENJELANG MALAM,bgs_sk_5.jpg,CLUE
