SOAL,IMG BG SOAL,CLUE
MUKIDAL ANGON KAMBING SAMBIL NGARIT PAS MUNDUR KEPLESET KOTORAN SAPI,bgs_sk_1.jpg,CLUE
JONI JUALAN SOMAY PAKAI TOPI BADUT JOGET DI ATAS BECAK,bgs_sk_2.jpg,CLUE
PARHAN MAKAN GULALI SAMBIL LONCAT BAWA PAYUNG WARNA MERAH MUDA,bgs_sk_3.jpg,CLUE
PAHMI BAWA MIE AYAM KECEBUR GOT SAMBIL TERIAK MINTA TISU,bgs_sk_4.jpg,CLUE
MEDI NUNGGU ANGKOT SAMBIL MAKAN KERUPUK JOGET DI ATAS TROTOAR,bgs_sk_5.jpg,CLUE
BRIAN BELAJAR MIKIR KERAS TERNYATA KEPALANYA CUMA GATAL KARENA KETOMBE,bgs_sk_1.jpg,CLUE
AZIS KATANYA DIET KETAT TAPI ROTI TAWAR DIANGGAP CEMILAN KECIL,bgs_sk_2.jpg,CLUE
RINA MAIN KATA BERKAIT LUPA WAKTU SAMPAI AYAM IKUTAN HERAN,bgs_sk_3.jpg,CLUE
JOKO TELAT MASUK KERJA ALASAN MOBIL MOGOK PADAHAL TIDUR KESIANGAN,bgs_sk_4.jpg,CLUE
VANI NANEM POHON KELAPA DI SAMPING RUMAH BIAR CEPAT PANEN,bgs_sk_5.jpg,CLUE
