SOAL,IMG BG SOAL,CLUE
SOPIR BUS MENGANTAR PENUMPANG KE TERMINAL KOTA SETIAP HARI KERJA,bgs_sk_1.jpg,CLUE
MASINIS SELALU MENGAWASI KERETA LISTRIK SELAMA JAM SIBUK BERANGKAT KERJA,bgs_sk_2.jpg,CLUE
PENGEMUDI OJEK MENUNGGU PENUMPANG LANGGANAN TETAP DEKAT STASIUN SETIAP SORE,bgs_sk_3.jpg,CLUE
PILOT MUDA MENERBANGKAN PESAWAT PENUMPANG BESAR SAAT DINI HARI TADI,bgs_sk_4.jpg,CLUE
PENGENDARA SEPEDA MELINTASI JALUR HIJAU KOTA PADA PAGI HARI BUTA,bgs_sk_5.jpg,CLUE
PETUGAS BANDARA RUTIN MEMERIKSA BAGASI PARA PENUMPANG SEBELUM BOARDING DIMULAI,bgs_sk_1.jpg,CLUE
PENUMPANG PESAWAT TERBANG MENUNGGU PANGGILAN BOARDING RESMI SELAMA SATU JAM,bgs_sk_2.jpg,CLUE
SUPIR TRUK MENGANGKUT BARANG LOGISTIK PENTING PADA MALAM HARI GELAP,bgs_sk_3.jpg,CLUE
PEMILIK MOBIL SELALU MENCUCI KENDARAAN PRIBADINYA SENDIRI SETIAP AKHIR PEKAN,bgs_sk_4.jpg,CLUE
PETUGAS PELABUHAN MENGATUR KELUAR MASUK KAPAL TONGKANG SEPANJANG HARI KERJA,bgs_sk_5.jpg,CLUE
