SOAL,IMG BG SOAL,CLUE
GURU MATEMATIKA MENJELASKAN MATERI ALJABAR DASAR KEPADA SISWA KELAS ENAM,bgs_sk_1.jpg,CLUE
SISKA SANGAT RAJIN MENGERJAKAN TUGAS RUMAH SETIAP MALAM SEBELUM TIDUR,bgs_sk_2.jpg,CLUE
PETUGAS KEBERSIHAN MEMBERSIHKAN HALAMAN DEPAN SEKOLAH SETIAP PAGI SEBELUM BEL,bgs_sk_3.jpg,CLUE
KEPALA SEKOLAH SELALU MENYAMPAIKAN PIDATO MOTIVASI SINGKAT SAAT UPACARA BENDERA,bgs_sk_4.jpg,CLUE
MURID KELAS LIMA MEMBACA BUKU CERITA ANAK SETIAP HARI SELASA,bgs_sk_5.jpg,CLUE
ORANG TUA SISWA MENGHADIRI RAPAT KOMITE SEKOLAH PADA HARI KAMIS,bgs_sk_1.jpg,CLUE
GURU OLAHRAGA MELATIH SISWA PUTRA BERMAIN BULU TANGKIS SETIAP JUMAT,bgs_sk_2.jpg,CLUE
WALI KELAS MEMBAGIKAN LEMBAR NILAI ULANGAN HARIAN KEPADA SEMUA SISWA,bgs_sk_3.jpg,CLUE
PENJAGA SEKOLAH MEMBUKA GERBANG UTAMA PADA PUKUL ENAM SETIAP HARI,bgs_sk_4.jpg,CLUE
SISWA KELAS ENAM MENAMPILKAN DRAMA PENDEK KOMEDI SAAT ACARA PERPISAHAN,bgs_sk_5.jpg,CLUE
