SOAL,IMG BG SOAL,CLUE
UDIN TIDAK KUAT MENUNGGU ADZAN MAGHRIB LALU NEKAT ADZAN SENDIRI,bgs_sk_1.jpg,CLUE
RIKO TERJATUH SAAT BERLARI MENGEJAR LAYANGAN PUTUS KAKINYA TERSANDUNG BATU,bgs_sk_2.jpg,CLUE
RINA PERGI KE PASAR BERSAMA IBU UNTUK MEMBELI DAUN SINGKONG,bgs_sk_3.jpg,CLUE
ELIN POTONG RAMBUT DI SALON DUDUK MANIS SAMBIL MAKAN KERIPIK,bgs_sk_4.jpg,CLUE
NILA NAIK SEPEDA SAMBIL BAWA SULAK NYANYI LAGU GOYANG DOMBRET,bgs_sk_5.jpg,CLUE
NIKEN BERJEMUR DI PINGGIR SUNGAI SAMBIL JONGKOK DI BATU BESAR,bgs_sk_1.jpg,CLUE
CICA MEMBAWA KUDA KE TENGAH LAPANGAN UNTUK DIAJAK LATIHAN BERLARI,bgs_sk_2.jpg,CLUE
CACA JOGET SALSA SAMBIL TIDURAN KAKINYA NYANGKUT DI KIPAS ANGIN,bgs_sk_3.jpg,CLUE
UPIN DAN IPIN BERLARI MENGEJAR REMBO YANG MEMBAWA SANDAL JEPIT,bgs_sk_4.jpg,CLUE
BURHAN MENANGKAP BURUNG HANTU YANG HINGGAP DI ATAP RUMAH KAKEK,bgs_sk_5.jpg,CLUE
