SOAL,IMG BG SOAL,CLUE
MIKEL GAYA SOK KEREN NAIK MOGE EH MOGOK DIDORONG TUKANG SEBLAK,bgs_sk_1.jpg,CLUE
MOCI PELUK GULING ERAT BANGET TERNYATA ITU KUCING TETANGGA YANG NYASAR,bgs_sk_2.jpg,CLUE
AZOR KEPEDESAN MAKAN MIE SETAN LARI KE DAPUR MINUM AIR CUCIAN BERAS,bgs_sk_3.jpg,CLUE
ARUMI JALAN SAMBIL MAIN HP NABRAK TIANG LISTRIK MALAH MARAHIN TIANGNYA,bgs_sk_4.jpg,CLUE
DONO TIDUR MANGAP KEMASUKAN CICAK DIKIRA COKLAT LANGSUNG DIKUNYAH DAN DITELAN,bgs_sk_5.jpg,CLUE
SALSA NONTON FILM HOROR KAGET LIHAT CERMIN DIKIRA HANTU PADAHAL MUKA SENDIRI,bgs_sk_1.jpg,CLUE
LALA MAKAN BAKSO KUAHNYA TUMPAH KE BAJU DIKIRA MOTIF BATIK BARU,bgs_sk_2.jpg,CLUE
FIAN LARI DIKEJAR ANJING SAMPAI MANJAT POHON LUPA CARA TURUN KE BAWAH,bgs_sk_3.jpg,CLUE
DE'MOONS MAKEUP DI GELAP GULITA PAS LAMPU NYALA ALISNYA PINDAH KE PIPI,bgs_sk_4.jpg,CLUE
ELYSA NYANYI DI KAMAR MANDI PAKAI SIKAT GIGI DIKIRA MIKROFON KONSER,bgs_sk_5.jpg,CLUE
SALSA BELI ES KRIM JATUH KE PASIR DIAMBIL LAGI KATANYA BELUM LIMA MENIT,bgs_sk_1.jpg,CLUE
QUEEN KETAWA LEBAR BANGET SAMPAI RAHANGNYA BUNYI KRETEK MIRIP PINTU RUSAK,bgs_sk_2.jpg,CLUE
MIKEL PANGKAS RAMBUT MODEL KOREA HASILNYA MALAH MIRIP BATOK KELAPA GOSONG,bgs_sk_3.jpg,CLUE
AZOR MASAK TELUR CEPLOK DIKIRA GARAM TERNYATA DITABURI GULA PASIR MANIS,bgs_sk_4.jpg,CLUE
AZOR MAIN PETASAN KAGET SENDIRI LOMPAT KE SELOKAN DIKIRA KOLAM RENANG,bgs_sk_5.jpg,CLUE
